,image,depth,normal,control_geo
115,../../data/IRS/OfficeMedley3_BL2/l_02456.png,../../data/IRS/OfficeMedley3_BL2/d_02456.exr,../../data/IRS/OfficeMedley3_BL2/n_02456.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02456.png
116,../../data/IRS/OfficeMedley3_BL2/l_02457.png,../../data/IRS/OfficeMedley3_BL2/d_02457.exr,../../data/IRS/OfficeMedley3_BL2/n_02457.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02457.png
117,../../data/IRS/OfficeMedley3_BL2/l_02458.png,../../data/IRS/OfficeMedley3_BL2/d_02458.exr,../../data/IRS/OfficeMedley3_BL2/n_02458.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02458.png
118,../../data/IRS/OfficeMedley3_BL2/l_02459.png,../../data/IRS/OfficeMedley3_BL2/d_02459.exr,../../data/IRS/OfficeMedley3_BL2/n_02459.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02459.png
119,../../data/IRS/OfficeMedley3_BL2/l_02461.png,../../data/IRS/OfficeMedley3_BL2/d_02461.exr,../../data/IRS/OfficeMedley3_BL2/n_02461.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02461.png
120,../../data/IRS/OfficeMedley3_BL2/l_02462.png,../../data/IRS/OfficeMedley3_BL2/d_02462.exr,../../data/IRS/OfficeMedley3_BL2/n_02462.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02462.png
121,../../data/IRS/OfficeMedley3_BL2/l_02463.png,../../data/IRS/OfficeMedley3_BL2/d_02463.exr,../../data/IRS/OfficeMedley3_BL2/n_02463.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02463.png
122,../../data/IRS/OfficeMedley3_BL2/l_02464.png,../../data/IRS/OfficeMedley3_BL2/d_02464.exr,../../data/IRS/OfficeMedley3_BL2/n_02464.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02464.png
123,../../data/IRS/OfficeMedley3_BL2/l_02465.png,../../data/IRS/OfficeMedley3_BL2/d_02465.exr,../../data/IRS/OfficeMedley3_BL2/n_02465.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02465.png
124,../../data/IRS/OfficeMedley3_BL2/l_02467.png,../../data/IRS/OfficeMedley3_BL2/d_02467.exr,../../data/IRS/OfficeMedley3_BL2/n_02467.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02467.png
125,../../data/IRS/OfficeMedley3_BL2/l_02468.png,../../data/IRS/OfficeMedley3_BL2/d_02468.exr,../../data/IRS/OfficeMedley3_BL2/n_02468.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02468.png
126,../../data/IRS/OfficeMedley3_BL2/l_02469.png,../../data/IRS/OfficeMedley3_BL2/d_02469.exr,../../data/IRS/OfficeMedley3_BL2/n_02469.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02469.png
127,../../data/IRS/OfficeMedley3_BL2/l_02470.png,../../data/IRS/OfficeMedley3_BL2/d_02470.exr,../../data/IRS/OfficeMedley3_BL2/n_02470.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02470.png
128,../../data/IRS/OfficeMedley3_BL2/l_02471.png,../../data/IRS/OfficeMedley3_BL2/d_02471.exr,../../data/IRS/OfficeMedley3_BL2/n_02471.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02471.png
129,../../data/IRS/OfficeMedley3_BL2/l_02472.png,../../data/IRS/OfficeMedley3_BL2/d_02472.exr,../../data/IRS/OfficeMedley3_BL2/n_02472.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02472.png
130,../../data/IRS/OfficeMedley3_BL2/l_02473.png,../../data/IRS/OfficeMedley3_BL2/d_02473.exr,../../data/IRS/OfficeMedley3_BL2/n_02473.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02473.png
131,../../data/IRS/OfficeMedley3_BL2/l_02474.png,../../data/IRS/OfficeMedley3_BL2/d_02474.exr,../../data/IRS/OfficeMedley3_BL2/n_02474.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02474.png
132,../../data/IRS/OfficeMedley3_BL2/l_02475.png,../../data/IRS/OfficeMedley3_BL2/d_02475.exr,../../data/IRS/OfficeMedley3_BL2/n_02475.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02475.png
133,../../data/IRS/OfficeMedley3_BL2/l_02476.png,../../data/IRS/OfficeMedley3_BL2/d_02476.exr,../../data/IRS/OfficeMedley3_BL2/n_02476.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02476.png
134,../../data/IRS/OfficeMedley3_BL2/l_02477.png,../../data/IRS/OfficeMedley3_BL2/d_02477.exr,../../data/IRS/OfficeMedley3_BL2/n_02477.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02477.png
135,../../data/IRS/OfficeMedley3_BL2/l_02478.png,../../data/IRS/OfficeMedley3_BL2/d_02478.exr,../../data/IRS/OfficeMedley3_BL2/n_02478.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02478.png
136,../../data/IRS/OfficeMedley3_BL2/l_02479.png,../../data/IRS/OfficeMedley3_BL2/d_02479.exr,../../data/IRS/OfficeMedley3_BL2/n_02479.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02479.png
137,../../data/IRS/OfficeMedley3_BL2/l_02481.png,../../data/IRS/OfficeMedley3_BL2/d_02481.exr,../../data/IRS/OfficeMedley3_BL2/n_02481.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02481.png
138,../../data/IRS/OfficeMedley3_BL2/l_02482.png,../../data/IRS/OfficeMedley3_BL2/d_02482.exr,../../data/IRS/OfficeMedley3_BL2/n_02482.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02482.png
139,../../data/IRS/OfficeMedley3_BL2/l_02483.png,../../data/IRS/OfficeMedley3_BL2/d_02483.exr,../../data/IRS/OfficeMedley3_BL2/n_02483.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02483.png
140,../../data/IRS/OfficeMedley3_BL2/l_02484.png,../../data/IRS/OfficeMedley3_BL2/d_02484.exr,../../data/IRS/OfficeMedley3_BL2/n_02484.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02484.png
141,../../data/IRS/OfficeMedley3_BL2/l_02485.png,../../data/IRS/OfficeMedley3_BL2/d_02485.exr,../../data/IRS/OfficeMedley3_BL2/n_02485.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02485.png
142,../../data/IRS/OfficeMedley3_BL2/l_02486.png,../../data/IRS/OfficeMedley3_BL2/d_02486.exr,../../data/IRS/OfficeMedley3_BL2/n_02486.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02486.png
143,../../data/IRS/OfficeMedley3_BL2/l_02487.png,../../data/IRS/OfficeMedley3_BL2/d_02487.exr,../../data/IRS/OfficeMedley3_BL2/n_02487.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02487.png
144,../../data/IRS/OfficeMedley3_BL2/l_02488.png,../../data/IRS/OfficeMedley3_BL2/d_02488.exr,../../data/IRS/OfficeMedley3_BL2/n_02488.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02488.png
145,../../data/IRS/OfficeMedley3_BL2/l_02489.png,../../data/IRS/OfficeMedley3_BL2/d_02489.exr,../../data/IRS/OfficeMedley3_BL2/n_02489.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02489.png
146,../../data/IRS/OfficeMedley3_BL2/l_02490.png,../../data/IRS/OfficeMedley3_BL2/d_02490.exr,../../data/IRS/OfficeMedley3_BL2/n_02490.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02490.png
147,../../data/IRS/OfficeMedley3_BL2/l_02491.png,../../data/IRS/OfficeMedley3_BL2/d_02491.exr,../../data/IRS/OfficeMedley3_BL2/n_02491.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02491.png
148,../../data/IRS/OfficeMedley3_BL2/l_02492.png,../../data/IRS/OfficeMedley3_BL2/d_02492.exr,../../data/IRS/OfficeMedley3_BL2/n_02492.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02492.png
149,../../data/IRS/OfficeMedley3_BL2/l_02493.png,../../data/IRS/OfficeMedley3_BL2/d_02493.exr,../../data/IRS/OfficeMedley3_BL2/n_02493.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02493.png
150,../../data/IRS/OfficeMedley3_BL2/l_02494.png,../../data/IRS/OfficeMedley3_BL2/d_02494.exr,../../data/IRS/OfficeMedley3_BL2/n_02494.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02494.png
151,../../data/IRS/OfficeMedley3_BL2/l_02495.png,../../data/IRS/OfficeMedley3_BL2/d_02495.exr,../../data/IRS/OfficeMedley3_BL2/n_02495.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02495.png
152,../../data/IRS/OfficeMedley3_BL2/l_02496.png,../../data/IRS/OfficeMedley3_BL2/d_02496.exr,../../data/IRS/OfficeMedley3_BL2/n_02496.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02496.png
153,../../data/IRS/OfficeMedley3_BL2/l_02497.png,../../data/IRS/OfficeMedley3_BL2/d_02497.exr,../../data/IRS/OfficeMedley3_BL2/n_02497.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02497.png
154,../../data/IRS/OfficeMedley3_BL2/l_02498.png,../../data/IRS/OfficeMedley3_BL2/d_02498.exr,../../data/IRS/OfficeMedley3_BL2/n_02498.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02498.png
155,../../data/IRS/OfficeMedley3_BL2/l_02499.png,../../data/IRS/OfficeMedley3_BL2/d_02499.exr,../../data/IRS/OfficeMedley3_BL2/n_02499.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02499.png
156,../../data/IRS/OfficeMedley3_BL2/l_02501.png,../../data/IRS/OfficeMedley3_BL2/d_02501.exr,../../data/IRS/OfficeMedley3_BL2/n_02501.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02501.png
157,../../data/IRS/OfficeMedley3_BL2/l_02502.png,../../data/IRS/OfficeMedley3_BL2/d_02502.exr,../../data/IRS/OfficeMedley3_BL2/n_02502.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02502.png
158,../../data/IRS/OfficeMedley3_BL2/l_02503.png,../../data/IRS/OfficeMedley3_BL2/d_02503.exr,../../data/IRS/OfficeMedley3_BL2/n_02503.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02503.png
159,../../data/IRS/OfficeMedley3_BL2/l_02504.png,../../data/IRS/OfficeMedley3_BL2/d_02504.exr,../../data/IRS/OfficeMedley3_BL2/n_02504.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02504.png
160,../../data/IRS/OfficeMedley3_BL2/l_02505.png,../../data/IRS/OfficeMedley3_BL2/d_02505.exr,../../data/IRS/OfficeMedley3_BL2/n_02505.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02505.png
161,../../data/IRS/OfficeMedley3_BL2/l_02506.png,../../data/IRS/OfficeMedley3_BL2/d_02506.exr,../../data/IRS/OfficeMedley3_BL2/n_02506.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02506.png
162,../../data/IRS/OfficeMedley3_BL2/l_02507.png,../../data/IRS/OfficeMedley3_BL2/d_02507.exr,../../data/IRS/OfficeMedley3_BL2/n_02507.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02507.png
163,../../data/IRS/OfficeMedley3_BL2/l_02508.png,../../data/IRS/OfficeMedley3_BL2/d_02508.exr,../../data/IRS/OfficeMedley3_BL2/n_02508.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02508.png
164,../../data/IRS/OfficeMedley3_BL2/l_02509.png,../../data/IRS/OfficeMedley3_BL2/d_02509.exr,../../data/IRS/OfficeMedley3_BL2/n_02509.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02509.png
165,../../data/IRS/OfficeMedley3_BL2/l_02510.png,../../data/IRS/OfficeMedley3_BL2/d_02510.exr,../../data/IRS/OfficeMedley3_BL2/n_02510.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02510.png
166,../../data/IRS/OfficeMedley3_BL2/l_02511.png,../../data/IRS/OfficeMedley3_BL2/d_02511.exr,../../data/IRS/OfficeMedley3_BL2/n_02511.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02511.png
167,../../data/IRS/OfficeMedley3_BL2/l_02512.png,../../data/IRS/OfficeMedley3_BL2/d_02512.exr,../../data/IRS/OfficeMedley3_BL2/n_02512.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02512.png
168,../../data/IRS/OfficeMedley3_BL2/l_02513.png,../../data/IRS/OfficeMedley3_BL2/d_02513.exr,../../data/IRS/OfficeMedley3_BL2/n_02513.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02513.png
169,../../data/IRS/OfficeMedley3_BL2/l_02514.png,../../data/IRS/OfficeMedley3_BL2/d_02514.exr,../../data/IRS/OfficeMedley3_BL2/n_02514.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02514.png
170,../../data/IRS/OfficeMedley3_BL2/l_02515.png,../../data/IRS/OfficeMedley3_BL2/d_02515.exr,../../data/IRS/OfficeMedley3_BL2/n_02515.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02515.png
171,../../data/IRS/OfficeMedley3_BL2/l_02516.png,../../data/IRS/OfficeMedley3_BL2/d_02516.exr,../../data/IRS/OfficeMedley3_BL2/n_02516.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02516.png
172,../../data/IRS/OfficeMedley3_BL2/l_02517.png,../../data/IRS/OfficeMedley3_BL2/d_02517.exr,../../data/IRS/OfficeMedley3_BL2/n_02517.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02517.png
173,../../data/IRS/OfficeMedley3_BL2/l_02518.png,../../data/IRS/OfficeMedley3_BL2/d_02518.exr,../../data/IRS/OfficeMedley3_BL2/n_02518.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02518.png
174,../../data/IRS/OfficeMedley3_BL2/l_02519.png,../../data/IRS/OfficeMedley3_BL2/d_02519.exr,../../data/IRS/OfficeMedley3_BL2/n_02519.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02519.png
175,../../data/IRS/OfficeMedley3_BL2/l_02521.png,../../data/IRS/OfficeMedley3_BL2/d_02521.exr,../../data/IRS/OfficeMedley3_BL2/n_02521.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02521.png
176,../../data/IRS/OfficeMedley3_BL2/l_02522.png,../../data/IRS/OfficeMedley3_BL2/d_02522.exr,../../data/IRS/OfficeMedley3_BL2/n_02522.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02522.png
177,../../data/IRS/OfficeMedley3_BL2/l_02523.png,../../data/IRS/OfficeMedley3_BL2/d_02523.exr,../../data/IRS/OfficeMedley3_BL2/n_02523.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02523.png
178,../../data/IRS/OfficeMedley3_BL2/l_02524.png,../../data/IRS/OfficeMedley3_BL2/d_02524.exr,../../data/IRS/OfficeMedley3_BL2/n_02524.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02524.png
179,../../data/IRS/OfficeMedley3_BL2/l_02525.png,../../data/IRS/OfficeMedley3_BL2/d_02525.exr,../../data/IRS/OfficeMedley3_BL2/n_02525.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02525.png
180,../../data/IRS/OfficeMedley3_BL2/l_02526.png,../../data/IRS/OfficeMedley3_BL2/d_02526.exr,../../data/IRS/OfficeMedley3_BL2/n_02526.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02526.png
181,../../data/IRS/OfficeMedley3_BL2/l_02527.png,../../data/IRS/OfficeMedley3_BL2/d_02527.exr,../../data/IRS/OfficeMedley3_BL2/n_02527.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02527.png
182,../../data/IRS/OfficeMedley3_BL2/l_02528.png,../../data/IRS/OfficeMedley3_BL2/d_02528.exr,../../data/IRS/OfficeMedley3_BL2/n_02528.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02528.png
183,../../data/IRS/OfficeMedley3_BL2/l_02529.png,../../data/IRS/OfficeMedley3_BL2/d_02529.exr,../../data/IRS/OfficeMedley3_BL2/n_02529.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02529.png
184,../../data/IRS/OfficeMedley3_BL2/l_02530.png,../../data/IRS/OfficeMedley3_BL2/d_02530.exr,../../data/IRS/OfficeMedley3_BL2/n_02530.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02530.png
185,../../data/IRS/OfficeMedley3_BL2/l_02531.png,../../data/IRS/OfficeMedley3_BL2/d_02531.exr,../../data/IRS/OfficeMedley3_BL2/n_02531.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02531.png
186,../../data/IRS/OfficeMedley3_BL2/l_02532.png,../../data/IRS/OfficeMedley3_BL2/d_02532.exr,../../data/IRS/OfficeMedley3_BL2/n_02532.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02532.png
187,../../data/IRS/OfficeMedley3_BL2/l_02533.png,../../data/IRS/OfficeMedley3_BL2/d_02533.exr,../../data/IRS/OfficeMedley3_BL2/n_02533.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02533.png
188,../../data/IRS/OfficeMedley3_BL2/l_02534.png,../../data/IRS/OfficeMedley3_BL2/d_02534.exr,../../data/IRS/OfficeMedley3_BL2/n_02534.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02534.png
189,../../data/IRS/OfficeMedley3_BL2/l_02535.png,../../data/IRS/OfficeMedley3_BL2/d_02535.exr,../../data/IRS/OfficeMedley3_BL2/n_02535.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02535.png
190,../../data/IRS/OfficeMedley3_BL2/l_02536.png,../../data/IRS/OfficeMedley3_BL2/d_02536.exr,../../data/IRS/OfficeMedley3_BL2/n_02536.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02536.png
191,../../data/IRS/OfficeMedley3_BL2/l_02537.png,../../data/IRS/OfficeMedley3_BL2/d_02537.exr,../../data/IRS/OfficeMedley3_BL2/n_02537.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02537.png
192,../../data/IRS/OfficeMedley3_BL2/l_02538.png,../../data/IRS/OfficeMedley3_BL2/d_02538.exr,../../data/IRS/OfficeMedley3_BL2/n_02538.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02538.png
193,../../data/IRS/OfficeMedley3_BL2/l_02539.png,../../data/IRS/OfficeMedley3_BL2/d_02539.exr,../../data/IRS/OfficeMedley3_BL2/n_02539.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02539.png
194,../../data/IRS/OfficeMedley3_BL2/l_02180.png,../../data/IRS/OfficeMedley3_BL2/d_02180.exr,../../data/IRS/OfficeMedley3_BL2/n_02180.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02180.png
195,../../data/IRS/OfficeMedley3_BL2/l_02200.png,../../data/IRS/OfficeMedley3_BL2/d_02200.exr,../../data/IRS/OfficeMedley3_BL2/n_02200.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02200.png
196,../../data/IRS/OfficeMedley3_BL2/l_02220.png,../../data/IRS/OfficeMedley3_BL2/d_02220.exr,../../data/IRS/OfficeMedley3_BL2/n_02220.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02220.png
197,../../data/IRS/OfficeMedley3_BL2/l_02240.png,../../data/IRS/OfficeMedley3_BL2/d_02240.exr,../../data/IRS/OfficeMedley3_BL2/n_02240.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02240.png
198,../../data/IRS/OfficeMedley3_BL2/l_02260.png,../../data/IRS/OfficeMedley3_BL2/d_02260.exr,../../data/IRS/OfficeMedley3_BL2/n_02260.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02260.png
199,../../data/IRS/OfficeMedley3_BL2/l_02280.png,../../data/IRS/OfficeMedley3_BL2/d_02280.exr,../../data/IRS/OfficeMedley3_BL2/n_02280.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02280.png
200,../../data/IRS/OfficeMedley3_BL2/l_02300.png,../../data/IRS/OfficeMedley3_BL2/d_02300.exr,../../data/IRS/OfficeMedley3_BL2/n_02300.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02300.png
201,../../data/IRS/OfficeMedley3_BL2/l_02320.png,../../data/IRS/OfficeMedley3_BL2/d_02320.exr,../../data/IRS/OfficeMedley3_BL2/n_02320.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02320.png
202,../../data/IRS/OfficeMedley3_BL2/l_02340.png,../../data/IRS/OfficeMedley3_BL2/d_02340.exr,../../data/IRS/OfficeMedley3_BL2/n_02340.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02340.png
203,../../data/IRS/OfficeMedley3_BL2/l_02360.png,../../data/IRS/OfficeMedley3_BL2/d_02360.exr,../../data/IRS/OfficeMedley3_BL2/n_02360.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02360.png
204,../../data/IRS/OfficeMedley3_BL2/l_02400.png,../../data/IRS/OfficeMedley3_BL2/d_02400.exr,../../data/IRS/OfficeMedley3_BL2/n_02400.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02400.png
205,../../data/IRS/OfficeMedley3_BL2/l_02420.png,../../data/IRS/OfficeMedley3_BL2/d_02420.exr,../../data/IRS/OfficeMedley3_BL2/n_02420.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02420.png
206,../../data/IRS/OfficeMedley3_BL2/l_02440.png,../../data/IRS/OfficeMedley3_BL2/d_02440.exr,../../data/IRS/OfficeMedley3_BL2/n_02440.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02440.png
207,../../data/IRS/OfficeMedley3_BL2/l_02460.png,../../data/IRS/OfficeMedley3_BL2/d_02460.exr,../../data/IRS/OfficeMedley3_BL2/n_02460.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02460.png
208,../../data/IRS/OfficeMedley3_BL2/l_02480.png,../../data/IRS/OfficeMedley3_BL2/d_02480.exr,../../data/IRS/OfficeMedley3_BL2/n_02480.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02480.png
209,../../data/IRS/OfficeMedley3_BL2/l_02500.png,../../data/IRS/OfficeMedley3_BL2/d_02500.exr,../../data/IRS/OfficeMedley3_BL2/n_02500.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02500.png
210,../../data/IRS/OfficeMedley3_BL2/l_02541.png,../../data/IRS/OfficeMedley3_BL2/d_02541.exr,../../data/IRS/OfficeMedley3_BL2/n_02541.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02541.png
211,../../data/IRS/OfficeMedley3_BL2/l_02542.png,../../data/IRS/OfficeMedley3_BL2/d_02542.exr,../../data/IRS/OfficeMedley3_BL2/n_02542.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02542.png
212,../../data/IRS/OfficeMedley3_BL2/l_02543.png,../../data/IRS/OfficeMedley3_BL2/d_02543.exr,../../data/IRS/OfficeMedley3_BL2/n_02543.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02543.png
213,../../data/IRS/OfficeMedley3_BL2/l_02544.png,../../data/IRS/OfficeMedley3_BL2/d_02544.exr,../../data/IRS/OfficeMedley3_BL2/n_02544.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02544.png
214,../../data/IRS/OfficeMedley3_BL2/l_02545.png,../../data/IRS/OfficeMedley3_BL2/d_02545.exr,../../data/IRS/OfficeMedley3_BL2/n_02545.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02545.png
215,../../data/IRS/OfficeMedley3_BL2/l_02546.png,../../data/IRS/OfficeMedley3_BL2/d_02546.exr,../../data/IRS/OfficeMedley3_BL2/n_02546.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02546.png
216,../../data/IRS/OfficeMedley3_BL2/l_02547.png,../../data/IRS/OfficeMedley3_BL2/d_02547.exr,../../data/IRS/OfficeMedley3_BL2/n_02547.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02547.png
217,../../data/IRS/OfficeMedley3_BL2/l_02548.png,../../data/IRS/OfficeMedley3_BL2/d_02548.exr,../../data/IRS/OfficeMedley3_BL2/n_02548.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02548.png
218,../../data/IRS/OfficeMedley3_BL2/l_02549.png,../../data/IRS/OfficeMedley3_BL2/d_02549.exr,../../data/IRS/OfficeMedley3_BL2/n_02549.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02549.png
219,../../data/IRS/OfficeMedley3_BL2/l_02550.png,../../data/IRS/OfficeMedley3_BL2/d_02550.exr,../../data/IRS/OfficeMedley3_BL2/n_02550.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02550.png
220,../../data/IRS/OfficeMedley3_BL2/l_02551.png,../../data/IRS/OfficeMedley3_BL2/d_02551.exr,../../data/IRS/OfficeMedley3_BL2/n_02551.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02551.png
221,../../data/IRS/OfficeMedley3_BL2/l_02552.png,../../data/IRS/OfficeMedley3_BL2/d_02552.exr,../../data/IRS/OfficeMedley3_BL2/n_02552.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02552.png
222,../../data/IRS/OfficeMedley3_BL2/l_02553.png,../../data/IRS/OfficeMedley3_BL2/d_02553.exr,../../data/IRS/OfficeMedley3_BL2/n_02553.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02553.png
223,../../data/IRS/OfficeMedley3_BL2/l_02554.png,../../data/IRS/OfficeMedley3_BL2/d_02554.exr,../../data/IRS/OfficeMedley3_BL2/n_02554.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02554.png
224,../../data/IRS/OfficeMedley3_BL2/l_02555.png,../../data/IRS/OfficeMedley3_BL2/d_02555.exr,../../data/IRS/OfficeMedley3_BL2/n_02555.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02555.png
225,../../data/IRS/OfficeMedley3_BL2/l_02556.png,../../data/IRS/OfficeMedley3_BL2/d_02556.exr,../../data/IRS/OfficeMedley3_BL2/n_02556.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02556.png
226,../../data/IRS/OfficeMedley3_BL2/l_02557.png,../../data/IRS/OfficeMedley3_BL2/d_02557.exr,../../data/IRS/OfficeMedley3_BL2/n_02557.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02557.png
227,../../data/IRS/OfficeMedley3_BL2/l_02558.png,../../data/IRS/OfficeMedley3_BL2/d_02558.exr,../../data/IRS/OfficeMedley3_BL2/n_02558.exr,../../data/depthanything/IRS/OfficeMedley3_BL2/l_02558.png
