,Unnamed: 0,image,depth,dataset,normal,control_geo
63,63,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0064.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0064.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0064.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0064.tonemap.png
64,64,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0071.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0071.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0071.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0071.tonemap.png
65,65,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0072.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0072.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0072.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0072.tonemap.png
66,66,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0073.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0073.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0073.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0073.tonemap.png
67,67,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0075.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0075.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0075.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0075.tonemap.png
68,68,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0076.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0076.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0076.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0076.tonemap.png
69,69,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0077.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0077.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0077.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0077.tonemap.png
70,70,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0078.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0078.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0078.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0078.tonemap.png
71,71,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0080.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0080.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0080.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0080.tonemap.png
72,72,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0081.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0081.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0081.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0081.tonemap.png
73,73,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0082.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0082.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0082.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0082.tonemap.png
74,74,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0083.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0083.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0083.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0083.tonemap.png
75,75,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0085.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0085.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0085.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0085.tonemap.png
76,76,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0086.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0086.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0086.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0086.tonemap.png
77,77,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0087.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0087.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0087.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0087.tonemap.png
78,78,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0088.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0088.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0088.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0088.tonemap.png
79,79,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0090.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0090.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0090.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0090.tonemap.png
80,80,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0091.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0091.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0091.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0091.tonemap.png
81,81,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0092.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0092.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0092.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0092.tonemap.png
82,82,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0093.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0093.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0093.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0093.tonemap.png
83,83,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0074.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0074.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0074.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0074.tonemap.png
84,84,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0079.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0079.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0079.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0079.tonemap.png
85,85,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0084.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0084.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0084.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0084.tonemap.png
86,86,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0089.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0089.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0089.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0089.tonemap.png
87,87,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0094.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0094.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0094.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0094.tonemap.png
88,88,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0069.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0069.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0069.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0069.tonemap.png
89,89,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0095.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0095.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0095.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0095.tonemap.png
90,90,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0096.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0096.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0096.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0096.tonemap.png
91,91,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0097.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0097.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0097.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0097.tonemap.png
92,92,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0098.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0098.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0098.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0098.tonemap.png
93,93,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0099.tonemap.jpg,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_hdf5/frame.0099.depth_meters.hdf5,hy,../../data/hy/ai_002_007/ai_002_007/images/scene_cam_00_geometry_preview/frame.0099.normal_cam.png,../../data/depthanything/hy/ai_002_007/ai_002_007/images/scene_cam_00_final_preview/frame.0099.tonemap.png
94,94,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0004.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0004.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0004.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0004.tonemap.png
95,95,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0005.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0005.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0005.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0005.tonemap.png
96,96,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0006.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0006.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0006.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0006.tonemap.png
97,97,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0007.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0007.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0007.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0007.tonemap.png
98,98,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0012.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0012.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0012.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0012.tonemap.png
99,99,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0017.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0017.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0017.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0017.tonemap.png
100,100,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0022.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0022.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0022.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0022.tonemap.png
101,101,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0009.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0009.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0009.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0009.tonemap.png
102,102,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0010.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0010.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0010.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0010.tonemap.png
103,103,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0011.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0011.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0011.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0011.tonemap.png
104,104,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0013.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0013.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0013.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0013.tonemap.png
105,105,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0014.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0014.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0014.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0014.tonemap.png
106,106,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0015.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0015.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0015.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0015.tonemap.png
107,107,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0016.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0016.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0016.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0016.tonemap.png
108,108,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0018.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0018.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0018.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0018.tonemap.png
109,109,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0019.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0019.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0019.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0019.tonemap.png
110,110,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0020.tonemap.jpg,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_hdf5/frame.0020.depth_meters.hdf5,hy,../../data/hy/ai_002_008/ai_002_008/images/scene_cam_00_geometry_preview/frame.0020.normal_cam.png,../../data/depthanything/hy/ai_002_008/ai_002_008/images/scene_cam_00_final_preview/frame.0020.tonemap.png
