,image,depth,dataset,normal,control_geo
77,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00077.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00077.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00077.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00077.png
78,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00078.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00078.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00078.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00078.png
79,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00079.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00079.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00079.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00079.png
80,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00080.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00080.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00080.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00080.png
81,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00081.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00081.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00081.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00081.png
82,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00082.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00082.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00082.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00082.png
83,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00083.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00083.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00083.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00083.png
84,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00084.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00084.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00084.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00084.png
85,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00085.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00085.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00085.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00085.png
86,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00086.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00086.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00086.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00086.png
87,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00087.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00087.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00087.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00087.png
88,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00088.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00088.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00088.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00088.png
89,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00089.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00089.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00089.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00089.png
90,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00090.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00090.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00090.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00090.png
91,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00091.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00091.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00091.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00091.png
92,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00092.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00092.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00092.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00092.png
93,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00093.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00093.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00093.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00093.png
94,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00094.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00094.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00094.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00094.png
95,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00095.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00095.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00095.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00095.png
96,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00096.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00096.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00096.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00096.png
97,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00097.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00097.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00097.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00097.png
98,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00098.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00098.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00098.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00098.png
99,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00099.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00099.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00099.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00099.png
100,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00100.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00100.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00100.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00100.png
101,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00101.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00101.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00101.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00101.png
102,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00102.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00102.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00102.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00102.png
103,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00103.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00103.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00103.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00103.png
104,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00104.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00104.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00104.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00104.png
105,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00105.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00105.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00105.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00105.png
106,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00106.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00106.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00106.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00106.png
107,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00107.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00107.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00107.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00107.png
108,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00108.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00108.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00108.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00108.png
109,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00109.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00109.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00109.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00109.png
110,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00110.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00110.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00110.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00110.png
111,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00111.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00111.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00111.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00111.png
112,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00112.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00112.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00112.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00112.png
113,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00113.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00113.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00113.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00113.png
114,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00114.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00114.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00114.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00114.png
115,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00115.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00115.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00115.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00115.png
116,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00116.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00116.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00116.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00116.png
117,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00117.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00117.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00117.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00117.png
118,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00118.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00118.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00118.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00118.png
119,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00119.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00119.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00119.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00119.png
120,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00120.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00120.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00120.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00120.png
121,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00121.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00121.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00121.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00121.png
122,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00122.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00122.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00122.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00122.png
123,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00123.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00123.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00123.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00123.png
124,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00124.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00124.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00124.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00124.png
125,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00125.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00125.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00125.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00125.png
126,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00126.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00126.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00126.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00126.png
127,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00127.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00127.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00127.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00127.png
128,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00128.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00128.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00128.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00128.png
129,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00129.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00129.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00129.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00129.png
130,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00130.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00130.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00130.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00130.png
131,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00131.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00131.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00131.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00131.png
132,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00132.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00132.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00132.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00132.png
133,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00133.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00133.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00133.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00133.png
134,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00134.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00134.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00134.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00134.png
135,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00135.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00135.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00135.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00135.png
136,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00136.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00136.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00136.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00136.png
137,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00137.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00137.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00137.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00137.png
138,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00138.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00138.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00138.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00138.png
139,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00139.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00139.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00139.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00139.png
140,../../data/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00140.jpg,../../data/vkitti/depth/Scene02/clone/frames/depth/Camera_0/depth_00140.png,vkitti,../../data/vkitti/normal/Scene02/clone/frames/normal/Camera_0/normal_00140.png,../../data/depthanything/vkitti/rgb/Scene02/clone/frames/rgb/Camera_0/rgb_00140.png
